accident_year,junction_detail,accident_severity,local_authority_ons_district,pedestrian_accident_count
2023,More than 4 arms (not roundabout),Serious,E09000028,48
2023,More than 4 arms (not roundabout),Serious,E09000030,6
2023,More than 4 arms (not roundabout),Serious,E09000031,12
2023,More than 4 arms (not roundabout),Serious,E09000032,6
2023,More than 4 arms (not roundabout),Serious,E09000033,24
2023,Not at junction,Serious,E09000002,42
2023,Not at junction,Serious,E09000003,90
2023,Not at junction,Serious,E09000004,42
2023,Not at junction,Serious,E09000005,27
2023,Not at junction,Serious,E09000006,60
2023,Not at junction,Serious,E09000007,24
2023,Not at junction,Serious,E09000008,108
2023,Not at junction,Serious,E09000009,21
2023,Not at junction,Serious,E09000010,48
2023,Not at junction,Serious,E09000011,54
2023,Not at junction,Serious,E09000012,42
2023,Not at junction,Serious,E09000013,42
2023,Not at junction,Serious,E09000014,60
2023,Not at junction,Serious,E09000015,12
2023,Not at junction,Serious,E09000016,18
2023,Not at junction,Serious,E09000017,90
2023,Not at junction,Serious,E09000018,114
2023,Not at junction,Serious,E09000020,54
2023,Not at junction,Serious,E09000021,24
2023,Not at junction,Serious,E09000022,54
2023,Not at junction,Serious,E09000023,27
2023,Not at junction,Serious,E09000024,15
2023,Not at junction,Serious,E09000025,66
2023,Not at junction,Serious,E09000026,66
2023,Not at junction,Serious,E09000027,30
2023,Not at junction,Serious,E09000028,60
2023,Not at junction,Serious,E09000029,36
2023,Not at junction,Serious,E09000030,78
2023,Not at junction,Serious,E09000031,24
2023,Not at junction,Serious,E09000032,48
2023,Not at junction,Serious,E09000033,84
2023,Other junction,Serious,E09000002,6
2023,Other junction,Serious,E09000003,12
2023,Other junction,Serious,E09000004,6
2023,Other junction,Serious,E09000005,6
2023,Other junction,Serious,E09000006,24
2023,Other junction,Serious,E09000007,18
2023,Other junction,Serious,E09000008,36
2023,Other junction,Serious,E09000009,3
2023,Other junction,Serious,E09000011,18
2023,Other junction,Serious,E09000012,18
2023,Other junction,Serious,E09000013,18
2023,Other junction,Serious,E09000015,6
2023,Other junction,Serious,E09000017,12
2023,Other junction,Serious,E09000019,3
2023,Other junction,Serious,E09000021,6
2023,Other junction,Serious,E09000022,24
2023,Other junction,Serious,E09000023,6
2023,Other junction,Serious,E09000024,6
2023,Other junction,Serious,E09000025,12
2023,Other junction,Serious,E09000026,54
2023,Other junction,Serious,E09000028,30
2023,Other junction,Serious,E09000031,18
2023,Other junction,Serious,E09000032,18
2023,Other junction,Serious,E09000033,24
2023,Private drive or entrance,Serious,E09000003,12
2023,Private drive or entrance,Serious,E09000004,12
2023,Private drive or entrance,Serious,E09000005,3
2023,Private drive or entrance,Serious,E09000009,6
2023,Private drive or entrance,Serious,E09000010,6
2023,Private drive or entrance,Serious,E09000012,6
2023,Private drive or entrance,Serious,E09000015,6
2023,Private drive or entrance,Serious,E09000016,6
2023,Private drive or entrance,Serious,E09000017,12
2023,Private drive or entrance,Serious,E09000018,12
2023,Private drive or entrance,Serious,E09000021,18
2023,Private drive or entrance,Serious,E09000023,3
2023,Private drive or entrance,Serious,E09000026,6
2023,Private drive or entrance,Serious,E09000028,6
2023,Private drive or entrance,Serious,E09000029,12
2023,Private drive or entrance,Serious,E09000031,6
2023,Private drive or entrance,Serious,E09000032,6
2023,Private drive or entrance,Serious,E09000033,6
2023,Roundabout,Serious,E09000002,24
2023,Roundabout,Serious,E09000003,12
2023,Roundabout,Serious,E09000004,6
2023,Roundabout,Serious,E09000005,3
2023,Roundabout,Serious,E09000008,12
2023,Roundabout,Serious,E09000009,3
2023,Roundabout,Serious,E09000010,6
2023,Roundabout,Serious,E09000013,6
2023,Roundabout,Serious,E09000015,18
2023,Roundabout,Serious,E09000017,12
2023,Roundabout,Serious,E09000018,6
2023,Roundabout,Serious,E09000021,6
2023,Roundabout,Serious,E09000023,3
2023,Roundabout,Serious,E09000025,6
2023,Roundabout,Serious,E09000026,18
2023,Roundabout,Serious,E09000027,6
2023,Roundabout,Serious,E09000028,12
2023,Roundabout,Serious,E09000033,6
2023,Slip road,Serious,E09000004,6
2023,Slip road,Serious,E09000005,3
2023,Slip road,Serious,E09000006,6
2023,Slip road,Serious,E09000008,12
2023,Slip road,Serious,E09000009,3
2023,Slip road,Serious,E09000018,6
2023,Slip road,Serious,E09000021,6
2023,Slip road,Serious,E09000022,6
2023,Slip road,Serious,E09000026,6
2023,Slip road,Serious,E09000029,6
2023,Slip road,Serious,E09000032,18
2023,T or staggered junction,Serious,E09000002,36
2023,T or staggered junction,Serious,E09000003,102
2023,T or staggered junction,Serious,E09000004,54
2023,T or staggered junction,Serious,E09000005,36
2023,T or staggered junction,Serious,E09000006,42
2023,T or staggered junction,Serious,E09000007,30
2023,T or staggered junction,Serious,E09000008,84
2023,T or staggered junction,Serious,E09000009,54
2023,T or staggered junction,Serious,E09000010,60
2023,T or staggered junction,Serious,E09000011,96
2023,T or staggered junction,Serious,E09000012,102
2023,T or staggered junction,Serious,E09000013,66
2023,T or staggered junction,Serious,E09000014,96
2023,T or staggered junction,Serious,E09000015,48
2023,T or staggered junction,Serious,E09000016,24
2023,T or staggered junction,Serious,E09000017,78
2023,T or staggered junction,Serious,E09000018,90
2023,T or staggered junction,Serious,E09000019,27
2023,T or staggered junction,Serious,E09000020,96
2023,T or staggered junction,Serious,E09000021,24
2023,T or staggered junction,Serious,E09000022,102
2023,T or staggered junction,Serious,E09000023,24
2023,T or staggered junction,Serious,E09000024,24
2023,T or staggered junction,Serious,E09000025,72
2023,T or staggered junction,Serious,E09000026,90
2023,T or staggered junction,Serious,E09000027,30
2023,T or staggered junction,Serious,E09000028,120
2023,T or staggered junction,Serious,E09000029,18
2023,T or staggered junction,Serious,E09000030,120
2023,T or staggered junction,Serious,E09000031,60
2023,T or staggered junction,Serious,E09000032,72
2023,T or staggered junction,Serious,E09000033,204
2023,Crossroads,Slight,E09000002,36
2023,Crossroads,Slight,E09000003,42
2023,Crossroads,Slight,E09000004,18
2023,Crossroads,Slight,E09000005,24
2023,Crossroads,Slight,E09000006,24
2023,Crossroads,Slight,E09000007,69
2023,Crossroads,Slight,E09000008,36
2023,Crossroads,Slight,E09000009,9
2023,Crossroads,Slight,E09000010,66
2023,Crossroads,Slight,E09000011,24
2023,Crossroads,Slight,E09000012,42
2023,Crossroads,Slight,E09000013,30
2023,Crossroads,Slight,E09000014,60
2023,Crossroads,Slight,E09000015,6
2023,Crossroads,Slight,E09000017,30
2023,Crossroads,Slight,E09000018,36
2023,Crossroads,Slight,E09000019,30
2023,Crossroads,Slight,E09000020,72
2023,Crossroads,Slight,E09000022,108
2023,Crossroads,Slight,E09000023,27
2023,Crossroads,Slight,E09000024,15
2023,Crossroads,Slight,E09000025,72
2023,Crossroads,Slight,E09000026,36
2023,Crossroads,Slight,E09000027,6
2023,Crossroads,Slight,E09000028,102
2023,Crossroads,Slight,E09000029,12
2023,Crossroads,Slight,E09000030,138
2023,Crossroads,Slight,E09000031,42
2023,Crossroads,Slight,E09000032,66
2023,Crossroads,Slight,E09000033,276
2023,Mini-roundabout,Slight,E09000002,12
2023,Mini-roundabout,Slight,E09000003,6
2023,Mini-roundabout,Slight,E09000005,9
2023,Mini-roundabout,Slight,E09000006,12
2023,Mini-roundabout,Slight,E09000008,12
2023,Mini-roundabout,Slight,E09000009,6
2023,Mini-roundabout,Slight,E09000010,18
2023,Mini-roundabout,Slight,E09000013,12
2023,Mini-roundabout,Slight,E09000015,12
2023,Mini-roundabout,Slight,E09000016,6
2023,Mini-roundabout,Slight,E09000017,12
2023,Mini-roundabout,Slight,E09000018,30
2023,Mini-roundabout,Slight,E09000021,6
2023,Mini-roundabout,Slight,E09000022,6
2023,Mini-roundabout,Slight,E09000023,6
2023,Mini-roundabout,Slight,E09000025,6
2023,Mini-roundabout,Slight,E09000026,18
2023,Mini-roundabout,Slight,E09000030,12
2023,Mini-roundabout,Slight,E09000031,6
2023,Mini-roundabout,Slight,E09000032,18
2023,Mini-roundabout,Slight,E09000033,6
2023,More than 4 arms (not roundabout),Slight,E09000002,12
2023,More than 4 arms (not roundabout),Slight,E09000005,12
2023,More than 4 arms (not roundabout),Slight,E09000006,6
2023,More than 4 arms (not roundabout),Slight,E09000007,12
2023,More than 4 arms (not roundabout),Slight,E09000008,24
2023,More than 4 arms (not roundabout),Slight,E09000010,6
2023,More than 4 arms (not roundabout),Slight,E09000011,12
2023,More than 4 arms (not roundabout),Slight,E09000012,24
2023,More than 4 arms (not roundabout),Slight,E09000013,6
2023,More than 4 arms (not roundabout),Slight,E09000014,18
2023,More than 4 arms (not roundabout),Slight,E09000015,30
2023,More than 4 arms (not roundabout),Slight,E09000016,6
2023,More than 4 arms (not roundabout),Slight,E09000017,36
2023,More than 4 arms (not roundabout),Slight,E09000018,18
2023,More than 4 arms (not roundabout),Slight,E09000019,12
2023,More than 4 arms (not roundabout),Slight,E09000020,12
2023,More than 4 arms (not roundabout),Slight,E09000022,48
2023,More than 4 arms (not roundabout),Slight,E09000023,9
2023,More than 4 arms (not roundabout),Slight,E09000024,12
2023,More than 4 arms (not roundabout),Slight,E09000025,30
2023,More than 4 arms (not roundabout),Slight,E09000026,6
2023,More than 4 arms (not roundabout),Slight,E09000028,6
2023,More than 4 arms (not roundabout),Slight,E09000029,6
2023,More than 4 arms (not roundabout),Slight,E09000030,12
2023,More than 4 arms (not roundabout),Slight,E09000031,12
2023,More than 4 arms (not roundabout),Slight,E09000032,30
2023,More than 4 arms (not roundabout),Slight,E09000033,48
2023,Not at junction,Slight,E09000002,138
2023,Not at junction,Slight,E09000003,96
2023,Not at junction,Slight,E09000004,174
2023,Not at junction,Slight,E09000005,81
2023,Not at junction,Slight,E09000006,138
2023,Not at junction,Slight,E09000007,81
2023,Not at junction,Slight,E09000008,288
2023,Not at junction,Slight,E09000009,75
2023,Not at junction,Slight,E09000010,144
2023,Not at junction,Slight,E09000011,108
2023,Not at junction,Slight,E09000012,114
2023,Not at junction,Slight,E09000013,36
2023,Not at junction,Slight,E09000014,114
2023,Not at junction,Slight,E09000015,96
2023,Not at junction,Slight,E09000016,120
2023,Not at junction,Slight,E09000017,84
2023,Not at junction,Slight,E09000018,120
2023,Not at junction,Slight,E09000019,30
2023,Not at junction,Slight,E09000020,84
2023,Not at junction,Slight,E09000021,42
2023,Not at junction,Slight,E09000022,192
2023,Not at junction,Slight,E09000023,51
2023,Not at junction,Slight,E09000024,36
2023,Not at junction,Slight,E09000025,252
2023,Not at junction,Slight,E09000026,78
2023,Not at junction,Slight,E09000027,96
2023,Not at junction,Slight,E09000028,150
2023,Not at junction,Slight,E09000029,102
2023,Not at junction,Slight,E09000030,162
2023,Not at junction,Slight,E09000031,96
2023,Not at junction,Slight,E09000032,78
2023,Not at junction,Slight,E09000033,156
2023,Other junction,Slight,E09000002,48
2023,Other junction,Slight,E09000003,84
2023,Other junction,Slight,E09000004,24
2023,Other junction,Slight,E09000005,48
2023,Other junction,Slight,E09000006,72
2023,Other junction,Slight,E09000007,63
2023,Other junction,Slight,E09000008,90
2023,Other junction,Slight,E09000009,39
2023,Other junction,Slight,E09000010,66
2023,Other junction,Slight,E09000011,72
2023,Other junction,Slight,E09000012,30
2023,Other junction,Slight,E09000013,72
2023,Other junction,Slight,E09000014,96
2023,Other junction,Slight,E09000015,36
2023,Other junction,Slight,E09000016,12
2023,Other junction,Slight,E09000017,60
2023,Other junction,Slight,E09000018,30
2023,Other junction,Slight,E09000019,18
2023,Other junction,Slight,E09000020,12
2023,Other junction,Slight,E09000021,12
2023,Other junction,Slight,E09000022,84
2023,Other junction,Slight,E09000023,54
2023,Other junction,Slight,E09000024,27
2023,Other junction,Slight,E09000025,162
2023,Other junction,Slight,E09000026,36
2023,Other junction,Slight,E09000027,36
2023,Other junction,Slight,E09000028,78
2023,Other junction,Slight,E09000029,12
2023,Other junction,Slight,E09000030,60
2023,Other junction,Slight,E09000031,24
2023,Other junction,Slight,E09000032,72
2023,Other junction,Slight,E09000033,42
2023,Private drive or entrance,Slight,E09000002,12
2023,Private drive or entrance,Slight,E09000003,30
2023,Private drive or entrance,Slight,E09000004,12
2023,Private drive or entrance,Slight,E09000005,6
2023,Private drive or entrance,Slight,E09000006,6
2023,Private drive or entrance,Slight,E09000009,6
2023,Private drive or entrance,Slight,E09000010,18
2023,Private drive or entrance,Slight,E09000011,18
2023,Private drive or entrance,Slight,E09000012,18
2023,Private drive or entrance,Slight,E09000014,12
2023,Private drive or entrance,Slight,E09000015,6
2023,Private drive or entrance,Slight,E09000016,18
2023,Private drive or entrance,Slight,E09000017,6
2023,Private drive or entrance,Slight,E09000018,6
2023,Private drive or entrance,Slight,E09000019,9
2023,Private drive or entrance,Slight,E09000020,6
2023,Private drive or entrance,Slight,E09000021,12
2023,Private drive or entrance,Slight,E09000022,18
2023,Private drive or entrance,Slight,E09000023,9
2023,Private drive or entrance,Slight,E09000024,6
2023,Private drive or entrance,Slight,E09000025,12
2023,Private drive or entrance,Slight,E09000026,12
2023,Private drive or entrance,Slight,E09000027,6
2023,Private drive or entrance,Slight,E09000028,12
2023,Private drive or entrance,Slight,E09000030,6
2023,Private drive or entrance,Slight,E09000031,6
2023,Private drive or entrance,Slight,E09000032,6
2023,Private drive or entrance,Slight,E09000033,6
2023,Roundabout,Slight,E09000003,12
2023,Roundabout,Slight,E09000004,24
2023,Roundabout,Slight,E09000005,15
2023,Roundabout,Slight,E09000006,24
2023,Roundabout,Slight,E09000008,24
2023,Roundabout,Slight,E09000009,3
2023,Roundabout,Slight,E09000010,54
2023,Roundabout,Slight,E09000011,6
2023,Roundabout,Slight,E09000012,6
2023,Roundabout,Slight,E09000013,18
2023,Roundabout,Slight,E09000014,6
2023,Roundabout,Slight,E09000015,6
2023,Roundabout,Slight,E09000016,6
2023,Roundabout,Slight,E09000017,18
2023,Roundabout,Slight,E09000018,24
2023,Roundabout,Slight,E09000019,3
2023,Roundabout,Slight,E09000020,12
2023,Roundabout,Slight,E09000023,6
2023,Roundabout,Slight,E09000026,24
2023,Roundabout,Slight,E09000027,6
2023,Roundabout,Slight,E09000030,6
2023,Roundabout,Slight,E09000032,6
2023,Roundabout,Slight,E09000033,54
2023,Slip road,Slight,E09000002,6
2023,Slip road,Slight,E09000003,6
2023,Slip road,Slight,E09000005,6
2023,Slip road,Slight,E09000006,18
2023,Slip road,Slight,E09000008,24
2023,Slip road,Slight,E09000009,3
2023,Slip road,Slight,E09000010,6
2023,Slip road,Slight,E09000011,6
2023,Slip road,Slight,E09000012,6
2023,Slip road,Slight,E09000017,6
2023,Slip road,Slight,E09000018,18
2023,Slip road,Slight,E09000019,3
2023,Slip road,Slight,E09000023,3
2023,Slip road,Slight,E09000024,3
2023,Slip road,Slight,E09000025,6
2023,Slip road,Slight,E09000026,12
2023,Slip road,Slight,E09000027,6
2023,Slip road,Slight,E09000030,12
2023,Slip road,Slight,E09000031,6
2023,Slip road,Slight,E09000032,12
2023,Slip road,Slight,E09000033,12
2023,T or staggered junction,Slight,E09000002,108
2023,T or staggered junction,Slight,E09000003,180
2023,T or staggered junction,Slight,E09000004,90
2023,T or staggered junction,Slight,E09000005,93
2023,T or staggered junction,Slight,E09000006,126
2023,T or staggered junction,Slight,E09000007,99
2023,T or staggered junction,Slight,E09000008,270
2023,T or staggered junction,Slight,E09000009,102
2023,T or staggered junction,Slight,E09000010,270
2023,T or staggered junction,Slight,E09000011,132
2023,T or staggered junction,Slight,E09000012,264
2023,T or staggered junction,Slight,E09000013,138
2023,T or staggered junction,Slight,E09000014,234
2023,T or staggered junction,Slight,E09000015,156
